,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,name_y
273,25014,16,9,64.0,1:21.987,204.31,Ricciardo,Finished,2021,Portuguese Grand Prix,McLaren
274,25010,7,5,55.0,1:21.696,205.038,Norris,Finished,2021,Portuguese Grand Prix,McLaren
275,25031,7,6,60.0,1:21.853,205.612,Ricciardo,Finished,2021,Spanish Grand Prix,McLaren
276,25048,5,3,76.0,1:14.670,160.883,Norris,Finished,2021,Monaco Grand Prix,McLaren
277,25074,13,9,43.0,1:45.713,204.428,Ricciardo,Finished,2021,Azerbaijan Grand Prix,McLaren
278,25070,9,5,41.0,1:45.326,205.18,Norris,Finished,2021,Azerbaijan Grand Prix,McLaren
279,25091,10,6,45.0,1:38.324,213.896,Ricciardo,Finished,2021,French Grand Prix,McLaren
280,25090,8,5,52.0,1:37.425,215.87,Norris,Finished,2021,French Grand Prix,McLaren
281,25132,13,7,56.0,1:08.820,225.876,Ricciardo,Finished,2021,Austrian Grand Prix,McLaren
282,25128,2,3,62.0,1:08.471,227.027,Norris,Finished,2021,Austrian Grand Prix,McLaren
283,25150,6,5,51.0,1:31.284,232.325,Ricciardo,Finished,2021,British Grand Prix,McLaren
284,25149,5,4,44.0,1:31.420,231.979,Norris,Finished,2021,British Grand Prix,McLaren
285,25249,5,4,24.0,1:39.124,212.388,Ricciardo,Finished,2021,Russian Grand Prix,McLaren
286,25252,1,7,39.0,1:37.423,216.096,Norris,Finished,2021,Russian Grand Prix,McLaren
287,25272,7,7,50.0,1:32.446,207.87,Norris,Finished,2021,Turkish Grand Prix,McLaren
288,25290,6,5,43.0,1:40.345,197.785,Ricciardo,Finished,2021,United States Grand Prix,McLaren
289,25293,7,8,41.0,1:40.228,198.016,Norris,Finished,2021,United States Grand Prix,McLaren
290,25370,11,5,43.0,1:32.716,239.725,Ricciardo,Finished,2021,Saudi Arabian Grand Prix,McLaren
291,25375,7,10,49.0,1:31.914,241.817,Norris,Finished,2021,Saudi Arabian Grand Prix,McLaren
292,25392,3,7,58.0,1:26.762,219.123,Norris,Finished,2021,Abu Dhabi Grand Prix,McLaren
293,25419,18,14,50.0,1:37.261,200.318,Ricciardo,Finished,2022,Bahrain Grand Prix,McLaren
294,25420,13,15,51.0,1:36.988,200.882,Norris,Finished,2022,Bahrain Grand Prix,McLaren
295,25432,11,7,46.0,1:32.753,239.629,Norris,Finished,2022,Saudi Arabian Grand Prix,McLaren
296,25451,7,6,54.0,1:22.451,230.449,Ricciardo,Finished,2022,Australian Grand Prix,McLaren
297,25450,4,5,55.0,1:22.248,231.018,Norris,Finished,2022,Australian Grand Prix,McLaren
298,25498,14,13,56.0,1:33.265,208.901,Ricciardo,Finished,2022,Miami Grand Prix,McLaren
299,25513,11,8,53.0,1:25.619,196.568,Norris,Finished,2022,Spanish Grand Prix,McLaren
300,25538,14,13,59.0,1:17.532,154.945,Ricciardo,Finished,2022,Monaco Grand Prix,McLaren
301,25531,5,6,55.0,1:14.693,160.834,Norris,Finished,2022,Monaco Grand Prix,McLaren
302,25553,12,8,44.0,1:48.276,199.589,Ricciardo,Finished,2022,Azerbaijan Grand Prix,McLaren
303,25554,11,9,37.0,1:47.997,200.105,Norris,Finished,2022,Azerbaijan Grand Prix,McLaren
304,25576,9,11,59.0,1:17.932,201.452,Ricciardo,Finished,2022,Canadian Grand Prix,McLaren
305,25580,14,15,63.0,1:17.495,202.588,Norris,Finished,2022,Canadian Grand Prix,McLaren
306,25598,14,13,34.0,1:32.644,228.914,Ricciardo,Finished,2022,British Grand Prix,McLaren
307,25591,6,6,47.0,1:31.645,231.41,Norris,Finished,2022,British Grand Prix,McLaren
308,25634,9,9,27.0,1:39.133,212.151,Ricciardo,Finished,2022,French Grand Prix,McLaren
309,25632,5,7,43.0,1:39.037,212.356,Norris,Finished,2022,French Grand Prix,McLaren
310,25652,4,7,47.0,1:23.043,189.92,Norris,Finished,2022,Hungarian Grand Prix,McLaren
311,25702,17,17,52.0,1:15.577,202.871,Ricciardo,Finished,2022,Dutch Grand Prix,McLaren
312,25692,7,7,63.0,1:14.706,205.236,Norris,Finished,2022,Dutch Grand Prix,McLaren
313,25712,3,7,43.0,1:24.718,246.167,Norris,Finished,2022,Italian Grand Prix,McLaren
314,25730,16,5,57.0,1:51.006,164.196,Ricciardo,Finished,2022,Singapore Grand Prix,McLaren
315,25729,6,4,56.0,1:49.212,166.893,Norris,Finished,2022,Singapore Grand Prix,McLaren
316,25756,11,11,11.0,1:47.843,193.848,Ricciardo,Finished,2022,Japanese Grand Prix,McLaren
317,25755,10,10,8.0,1:48.175,193.253,Norris,Finished,2022,Japanese Grand Prix,McLaren
318,25781,15,16,55.0,1:42.420,193.778,Ricciardo,Finished,2022,United States Grand Prix,McLaren
319,25771,6,6,49.0,1:41.322,195.878,Norris,Finished,2022,United States Grand Prix,McLaren
320,49,5,5,49.0,1:33.193,209.062,Kovalainen,Finished,2008,Bahrain Grand Prix,McLaren
321,137,7,9,62.0,1:18.462,200.091,Kovalainen,Finished,2008,Canadian Grand Prix,McLaren
322,567,2,1,35.0,1:33.231,198.783,Alonso,Finished,2007,European Grand Prix,McLaren
323,700,4,2,54.0,1:37.991,200.259,Alonso,Finished,2007,Chinese Grand Prix,McLaren
324,723,4,3,59.0,1:13.150,212.062,Alonso,Finished,2007,Brazilian Grand Prix,McLaren
325,788,4,2,57.0,1:26.045,221.869,RÃ¤ikkÃ¶nen,Finished,2006,Australian Grand Prix,McLaren
326,899,2,3,15.0,1:22.461,224.44,RÃ¤ikkÃ¶nen,Finished,2006,British Grand Prix,McLaren
327,902,8,6,38.0,1:22.780,223.575,Pablo Montoya,Finished,2006,British Grand Prix,McLaren
328,1008,4,2,67.0,1:24.315,187.055,de la Rosa,Finished,2006,Hungarian Grand Prix,McLaren
329,1052,1,2,13.0,1:22.559,252.604,RÃ¤ikkÃ¶nen,Finished,2006,Italian Grand Prix,McLaren
330,1077,7,5,45.0,1:39.149,197.92,de la Rosa,Finished,2006,Chinese Grand Prix,McLaren
331,1099,11,5,24.0,1:33.344,223.958,RÃ¤ikkÃ¶nen,Finished,2006,Japanese Grand Prix,McLaren
332,1167,6,9,23.0,1:35.483,208.987,RÃ¤ikkÃ¶nen,Finished,2005,Malaysian Grand Prix,McLaren
333,1162,11,4,42.0,1:36.585,206.603,Pablo Montoya,Finished,2005,Malaysian Grand Prix,McLaren
334,1201,7,3,24.0,1:23.023,213.902,Wurz,Finished,2005,San Marino Grand Prix,McLaren
335,1237,1,1,41.0,1:15.921,158.375,RÃ¤ikkÃ¶nen,Finished,2005,Monaco Grand Prix,McLaren
336,1241,16,5,50.0,1:17.403,155.342,Pablo Montoya,Finished,2005,Monaco Grand Prix,McLaren
337,1261,5,7,42.0,1:31.807,201.866,Pablo Montoya,Finished,2005,European Grand Prix,McLaren
338,1375,4,1,40.0,1:21.219,194.186,RÃ¤ikkÃ¶nen,Finished,2005,Hungarian Grand Prix,McLaren
339,7721,6,8,59.0,1:35.524,194.011,Kovalainen,Finished,2009,German Grand Prix,McLaren
340,7779,15,6,24.0,1:48.348,232.716,Kovalainen,Finished,2009,Belgian Grand Prix,McLaren
341,7799,4,6,51.0,1:25.109,245.036,Kovalainen,Finished,2009,Italian Grand Prix,McLaren
342,16077,18,11,53.0,1:41.316,197.346,Kovalainen,Finished,2009,Abu Dhabi Grand Prix,McLaren
343,745,22,3,29.0,1:32.864,209.803,RÃ¤ikkÃ¶nen,Finished,2006,Bahrain Grand Prix,McLaren
344,747,5,5,21.0,1:32.771,210.013,Pablo Montoya,Finished,2006,Bahrain Grand Prix,McLaren
345,813,8,5,49.0,1:25.027,209.961,RÃ¤ikkÃ¶nen,Finished,2006,San Marino Grand Prix,McLaren
346,811,7,3,22.0,1:25.096,209.791,Pablo Montoya,Finished,2006,San Marino Grand Prix,McLaren
347,834,5,4,43.0,1:32.472,200.415,RÃ¤ikkÃ¶nen,Finished,2006,European Grand Prix,McLaren
348,20636,2,2,46.0,1:24.598,246.516,Button,Finished,2010,Italian Grand Prix,McLaren
349,20662,4,4,61.0,1:49.711,166.462,Button,Finished,2010,Singapore Grand Prix,McLaren
350,20920,7,1,69.0,1:16.956,204.007,Button,Finished,2011,Canadian Grand Prix,McLaren
351,21042,13,3,39.0,1:50.062,229.092,Button,Finished,2011,Belgian Grand Prix,McLaren
352,21407,9,8,48.0,1:44.806,186.138,Button,Finished,2012,European Grand Prix,McLaren
353,21449,6,2,67.0,1:19.469,207.205,Button,Finished,2012,German Grand Prix,McLaren
354,21496,1,1,40.0,1:54.293,220.611,Button,Finished,2012,Belgian Grand Prix,McLaren
355,21545,4,2,47.0,1:52.625,162.155,Button,Finished,2012,Singapore Grand Prix,McLaren
356,21807,14,8,55.0,1:27.957,190.524,Button,Finished,2013,Spanish Grand Prix,McLaren
357,21808,8,9,55.0,1:27.251,192.066,PÃ©rez,Finished,2013,Spanish Grand Prix,McLaren
358,22028,10,9,53.0,1:35.549,218.79,Button,Finished,2013,Japanese Grand Prix,McLaren
359,22132,10,3,39.0,1:32.917,205.46,Button,Finished,2014,Australian Grand Prix,McLaren
360,22131,4,2,49.0,1:33.066,205.131,Magnussen,Finished,2014,Australian Grand Prix,McLaren
361,22265,9,4,64.0,1:18.759,199.337,Button,Finished,2014,Canadian Grand Prix,McLaren
362,22270,12,9,56.0,1:18.819,199.185,Magnussen,Finished,2014,Canadian Grand Prix,McLaren
363,22378,10,6,38.0,1:53.483,222.186,Button,Finished,2014,Belgian Grand Prix,McLaren
364,22384,7,12,28.0,1:54.203,220.785,Magnussen,Finished,2014,Belgian Grand Prix,McLaren
365,23253,22,7,44.0,1:38.291,203.017,Alonso,Finished,2016,Malaysian Grand Prix,McLaren
366,23255,9,9,51.0,1:38.740,202.094,Button,Finished,2016,Malaysian Grand Prix,McLaren
367,768,5,4,39.0,1:35.566,208.806,Pablo Montoya,Finished,2006,Malaysian Grand Prix,McLaren
368,857,9,5,40.0,1:17.357,215.328,RÃ¤ikkÃ¶nen,Finished,2006,Spanish Grand Prix,McLaren
369,876,4,2,20.0,1:16.008,158.193,Pablo Montoya,Finished,2006,Monaco Grand Prix,McLaren
370,921,3,3,22.0,1:15.841,207.006,RÃ¤ikkÃ¶nen,Finished,2006,Canadian Grand Prix,McLaren
371,967,6,5,30.0,1:17.717,204.325,RÃ¤ikkÃ¶nen,Finished,2006,French Grand Prix,McLaren
372,969,8,7,34.0,1:17.625,204.568,de la Rosa,Finished,2006,French Grand Prix,McLaren
373,987,1,3,4.0,1:16.475,215.317,RÃ¤ikkÃ¶nen,Finished,2006,German Grand Prix,McLaren
374,1033,11,5,54.0,1:28.959,216.018,de la Rosa,Finished,2006,Turkish Grand Prix,McLaren
375,1121,2,5,58.0,1:13.281,211.683,RÃ¤ikkÃ¶nen,Finished,2006,Brazilian Grand Prix,McLaren
376,1124,12,8,63.0,1:13.817,210.146,de la Rosa,Finished,2006,Brazilian Grand Prix,McLaren
377,1146,10,8,55.0,1:26.255,221.329,RÃ¤ikkÃ¶nen,Finished,2005,Australian Grand Prix,McLaren
378,1144,9,6,41.0,1:26.393,220.976,Pablo Montoya,Finished,2005,Australian Grand Prix,McLaren
379,1181,9,3,41.0,1:31.822,212.184,RÃ¤ikkÃ¶nen,Finished,2005,Bahrain Grand Prix,McLaren
380,1183,8,5,43.0,1:31.447,213.054,de la Rosa,Finished,2005,Bahrain Grand Prix,McLaren
381,1219,1,1,41.0,1:15.977,219.24,RÃ¤ikkÃ¶nen,Finished,2005,Spanish Grand Prix,McLaren
382,1316,13,2,25.0,1:16.423,207.785,RÃ¤ikkÃ¶nen,Finished,2005,French Grand Prix,McLaren
383,1337,12,3,60.0,1:20.502,229.902,RÃ¤ikkÃ¶nen,Finished,2005,British Grand Prix,McLaren
384,1335,3,1,41.0,1:20.700,229.338,Pablo Montoya,Finished,2005,British Grand Prix,McLaren
385,1356,20,2,54.0,1:15.878,217.011,Pablo Montoya,Finished,2005,German Grand Prix,McLaren
386,1395,1,1,40.0,1:25.030,226.0,RÃ¤ikkÃ¶nen,Finished,2005,Turkish Grand Prix,McLaren
387,1397,4,3,39.0,1:24.770,226.693,Pablo Montoya,Finished,2005,Turkish Grand Prix,McLaren
388,1418,11,4,51.0,1:21.504,255.874,RÃ¤ikkÃ¶nen,Finished,2005,Italian Grand Prix,McLaren
389,1415,1,1,15.0,1:21.828,254.861,Pablo Montoya,Finished,2005,Italian Grand Prix,McLaren
390,1435,2,1,34.0,1:53.810,220.662,RÃ¤ikkÃ¶nen,Finished,2005,Belgian Grand Prix,McLaren
391,1456,5,2,29.0,1:12.268,214.651,RÃ¤ikkÃ¶nen,Finished,2005,Brazilian Grand Prix,McLaren
392,1455,2,1,27.0,1:12.650,213.522,Pablo Montoya,Finished,2005,Brazilian Grand Prix,McLaren
393,1475,17,1,44.0,1:31.540,228.372,RÃ¤ikkÃ¶nen,Finished,2005,Japanese Grand Prix,McLaren
394,1496,3,2,56.0,1:33.242,210.458,RÃ¤ikkÃ¶nen,Finished,2005,Chinese Grand Prix,McLaren
395,1540,9,6,26.0,1:35.852,208.183,Coulthard,Finished,2004,Malaysian Grand Prix,McLaren
396,1701,9,7,30.0,1:15.791,209.518,RÃ¤ikkÃ¶nen,Finished,2004,French Grand Prix,McLaren
397,1700,3,6,11.0,1:16.303,208.112,Coulthard,Finished,2004,French Grand Prix,McLaren
398,1716,1,2,10.0,1:19.554,232.641,RÃ¤ikkÃ¶nen,Finished,2004,British Grand Prix,McLaren
399,1721,6,7,25.0,1:20.547,229.773,Coulthard,Finished,2004,British Grand Prix,McLaren
400,1738,4,4,8.0,1:14.558,220.853,Coulthard,Finished,2004,German Grand Prix,McLaren
401,1817,2,3,53.0,1:32.876,211.288,RÃ¤ikkÃ¶nen,Finished,2004,Chinese Grand Prix,McLaren
402,1823,9,9,26.0,1:33.727,209.369,Coulthard,Finished,2004,Chinese Grand Prix,McLaren
403,1840,12,6,35.0,1:33.920,222.585,RÃ¤ikkÃ¶nen,Finished,2004,Japanese Grand Prix,McLaren
404,1856,3,2,52.0,1:11.562,216.768,RÃ¤ikkÃ¶nen,Finished,2004,Brazilian Grand Prix,McLaren
405,20423,5,5,64.0,1:25.166,196.768,Button,Finished,2010,Spanish Grand Prix,McLaren
406,21210,3,3,63.0,1:15.580,205.244,Button,Finished,2011,Brazilian Grand Prix,McLaren
407,21643,5,4,50.0,1:44.533,191.273,Button,Finished,2012,Abu Dhabi Grand Prix,McLaren
408,21688,2,1,37.0,1:18.108,198.601,Button,Finished,2012,Brazilian Grand Prix,McLaren
409,25226,2,1,53.0,1:24.812,245.894,Ricciardo,Finished,2021,Italian Grand Prix,McLaren
410,25227,3,2,53.0,1:24.971,245.434,Norris,Finished,2021,Italian Grand Prix,McLaren
411,25680,7,15,34.0,1:53.080,222.978,Ricciardo,Finished,2022,Belgian Grand Prix,McLaren
412,25677,17,12,31.0,1:51.678,225.777,Norris,Finished,2022,Belgian Grand Prix,McLaren
413,1275,7,1,23.0,1:14.384,211.061,RÃ¤ikkÃ¶nen,Finished,2005,Canadian Grand Prix,McLaren
414,1775,10,1,42.0,1:45.108,238.931,RÃ¤ikkÃ¶nen,Finished,2004,Belgian Grand Prix,McLaren
415,1781,4,7,11.0,1:46.579,235.633,Coulthard,Finished,2004,Belgian Grand Prix,McLaren
416,24929,8,4,80.0,0:57.165,223.122,Sainz,Finished,2020,Sakhir Grand Prix,McLaren
417,24935,19,10,85.0,0:57.270,222.713,Norris,Finished,2020,Sakhir Grand Prix,McLaren
418,1800,10,6,24.0,1:22.889,251.599,Coulthard,Finished,2004,Italian Grand Prix,McLaren
419,25468,5,3,61.0,1:20.903,218.439,Norris,Finished,2022,Emilia Romagna Grand Prix,McLaren
420,25834,13,9,45.0,1:30.785,209.413,Ricciardo,Finished,2022,Abu Dhabi Grand Prix,McLaren
421,25831,7,6,44.0,1:28.391,215.085,Norris,Finished,2022,Abu Dhabi Grand Prix,McLaren
422,2,5,2,41.0,1:27.739,217.586,Heidfeld,Finished,2008,Australian Grand Prix,BMW Sauber
423,28,5,6,55.0,1:35.366,209.244,Heidfeld,Finished,2008,Malaysian Grand Prix,BMW Sauber
424,24,4,2,39.0,1:35.921,208.033,Kubica,Finished,2008,Malaysian Grand Prix,BMW Sauber
425,75,9,9,21.0,1:22.519,203.08,Heidfeld,Finished,2008,Spanish Grand Prix,BMW Sauber
426,70,4,4,20.0,1:22.106,204.102,Kubica,Finished,2008,Spanish Grand Prix,BMW Sauber
427,93,9,5,20.0,1:27.219,220.328,Heidfeld,Finished,2008,Turkish Grand Prix,BMW Sauber
428,92,5,4,17.0,1:26.780,221.442,Kubica,Finished,2008,Turkish Grand Prix,BMW Sauber
429,110,5,2,75.0,1:17.933,154.286,Kubica,Finished,2008,Monaco Grand Prix,BMW Sauber
430,161,11,13,46.0,1:17.716,204.328,Heidfeld,Finished,2008,French Grand Prix,BMW Sauber
431,153,5,5,16.0,1:17.172,205.768,Kubica,Finished,2008,French Grand Prix,BMW Sauber
432,170,5,2,21.0,1:32.719,199.609,Heidfeld,Finished,2008,British Grand Prix,BMW Sauber
433,192,12,4,52.0,1:15.987,216.7,Heidfeld,Finished,2008,German Grand Prix,BMW Sauber
434,195,7,7,17.0,1:16.610,214.937,Kubica,Finished,2008,German Grand Prix,BMW Sauber
435,218,15,10,67.0,1:22.183,191.908,Heidfeld,Finished,2008,Hungarian Grand Prix,BMW Sauber
436,216,4,8,70.0,1:21.941,192.475,Kubica,Finished,2008,Hungarian Grand Prix,BMW Sauber
437,237,8,9,57.0,1:39.526,196.013,Heidfeld,Finished,2008,European Grand Prix,BMW Sauber
438,231,3,3,38.0,1:39.330,196.399,Kubica,Finished,2008,European Grand Prix,BMW Sauber
439,250,5,2,36.0,1:49.067,231.182,Heidfeld,Finished,2008,Belgian Grand Prix,BMW Sauber
440,254,8,6,36.0,1:48.965,231.399,Kubica,Finished,2008,Belgian Grand Prix,BMW Sauber
441,273,10,5,53.0,1:29.807,232.217,Heidfeld,Finished,2008,Italian Grand Prix,BMW Sauber
442,271,11,3,52.0,1:30.298,230.955,Kubica,Finished,2008,Italian Grand Prix,BMW Sauber
443,294,9,6,14.0,1:47.306,169.992,Heidfeld,Finished,2008,Singapore Grand Prix,BMW Sauber
444,299,4,11,14.0,1:46.899,170.639,Kubica,Finished,2008,Singapore Grand Prix,BMW Sauber
445,317,16,9,67.0,1:19.461,206.727,Heidfeld,Finished,2008,Japanese Grand Prix,BMW Sauber
446,310,6,2,16.0,1:19.292,207.168,Kubica,Finished,2008,Japanese Grand Prix,BMW Sauber
447,333,9,5,56.0,1:36.498,203.357,Heidfeld,Finished,2008,Chinese Grand Prix,BMW Sauber
448,334,11,6,56.0,1:36.854,202.61,Kubica,Finished,2008,Chinese Grand Prix,BMW Sauber
449,372,3,4,37.0,1:26.722,220.137,Heidfeld,Finished,2007,Australian Grand Prix,BMW Sauber
450,394,5,4,55.0,1:37.417,204.838,Heidfeld,Finished,2007,Malaysian Grand Prix,BMW Sauber
451,416,5,4,38.0,1:34.470,206.236,Heidfeld,Finished,2007,Bahrain Grand Prix,BMW Sauber
452,418,6,6,46.0,1:34.819,205.477,Kubica,Finished,2007,Bahrain Grand Prix,BMW Sauber
453,438,5,4,20.0,1:23.129,201.59,Kubica,Finished,2007,Spanish Grand Prix,BMW Sauber
454,480,3,2,19.0,1:16.696,204.699,Heidfeld,Finished,2007,Canadian Grand Prix,BMW Sauber
455,508,7,8,53.0,1:13.862,204.316,Vettel,Finished,2007,United States Grand Prix,BMW Sauber
456,527,7,5,70.0,1:16.875,206.563,Heidfeld,Finished,2007,French Grand Prix,BMW Sauber
457,526,4,4,44.0,1:17.153,205.819,Kubica,Finished,2007,French Grand Prix,BMW Sauber
458,550,9,6,17.0,1:21.991,225.727,Heidfeld,Finished,2007,British Grand Prix,BMW Sauber
459,548,5,4,14.0,1:22.105,225.413,Kubica,Finished,2007,British Grand Prix,BMW Sauber
460,591,2,3,16.0,1:20.582,195.721,Heidfeld,Finished,2007,Hungarian Grand Prix,BMW Sauber
461,593,7,5,40.0,1:20.419,196.117,Kubica,Finished,2007,Hungarian Grand Prix,BMW Sauber
462,614,6,4,39.0,1:28.319,217.583,Heidfeld,Finished,2007,Turkish Grand Prix,BMW Sauber
463,618,5,8,11.0,1:28.918,216.118,Kubica,Finished,2007,Turkish Grand Prix,BMW Sauber
464,636,4,4,19.0,1:23.681,249.217,Heidfeld,Finished,2007,Italian Grand Prix,BMW Sauber
465,637,6,5,22.0,1:23.908,248.543,Kubica,Finished,2007,Italian Grand Prix,BMW Sauber
466,659,6,5,33.0,1:48.663,232.042,Heidfeld,Finished,2007,Belgian Grand Prix,BMW Sauber
467,663,14,9,32.0,1:48.894,231.549,Kubica,Finished,2007,Belgian Grand Prix,BMW Sauber
468,683,9,7,32.0,1:29.021,184.527,Kubica,Finished,2007,Japanese Grand Prix,BMW Sauber
469,7575,10,2,17.0,1:39.084,201.392,Heidfeld,Finished,2009,Malaysian Grand Prix,BMW Sauber
470,7605,11,12,40.0,1:54.158,171.898,Heidfeld,Finished,2009,Chinese Grand Prix,BMW Sauber
471,7606,17,13,44.0,1:55.350,170.122,Kubica,Finished,2009,Chinese Grand Prix,BMW Sauber
472,7684,11,11,43.0,1:28.214,217.842,Heidfeld,Finished,2009,Turkish Grand Prix,BMW Sauber
473,7680,10,7,58.0,1:28.008,218.352,Kubica,Finished,2009,Turkish Grand Prix,BMW Sauber
474,7744,15,11,65.0,1:23.282,189.375,Heidfeld,Finished,2009,Hungarian Grand Prix,BMW Sauber
475,7746,18,13,65.0,1:23.224,189.507,Kubica,Finished,2009,Hungarian Grand Prix,BMW Sauber
476,7764,11,11,53.0,1:39.704,195.663,Heidfeld,Finished,2009,European Grand Prix,BMW Sauber
477,7761,10,8,55.0,1:39.374,196.312,Kubica,Finished,2009,European Grand Prix,BMW Sauber
478,7821,7,8,44.0,1:48.847,167.784,Kubica,Finished,2009,Singapore Grand Prix,BMW Sauber
479,7839,4,6,13.0,1:33.600,223.346,Heidfeld,Finished,2009,Japanese Grand Prix,BMW Sauber
480,7842,9,9,44.0,1:33.334,223.982,Kubica,Finished,2009,Japanese Grand Prix,BMW Sauber
481,7855,8,2,38.0,1:14.155,209.188,Kubica,Finished,2009,Brazilian Grand Prix,BMW Sauber
482,48,6,4,48.0,1:33.565,208.231,Heidfeld,Finished,2008,Bahrain Grand Prix,BMW Sauber
483,47,1,3,55.0,1:33.775,207.765,Kubica,Finished,2008,Bahrain Grand Prix,BMW Sauber
484,130,8,2,25.0,1:17.430,202.758,Heidfeld,Finished,2008,Canadian Grand Prix,BMW Sauber
485,129,2,1,47.0,1:17.539,202.473,Kubica,Finished,2008,Canadian Grand Prix,BMW Sauber
486,572,4,6,49.0,1:34.354,196.417,Heidfeld,Finished,2007,European Grand Prix,BMW Sauber
487,573,5,7,49.0,1:34.451,196.216,Kubica,Finished,2007,European Grand Prix,BMW Sauber
488,705,8,7,55.0,1:39.325,197.569,Heidfeld,Finished,2007,Chinese Grand Prix,BMW Sauber
489,726,6,6,53.0,1:13.452,211.19,Heidfeld,Finished,2007,Brazilian Grand Prix,BMW Sauber
490,725,7,5,61.0,1:12.686,213.416,Kubica,Finished,2007,Brazilian Grand Prix,BMW Sauber
491,790,8,4,49.0,1:27.700,217.683,Heidfeld,Finished,2006,Australian Grand Prix,BMW Sauber
492,792,19,6,56.0,1:28.321,216.152,Villeneuve,Finished,2006,Australian Grand Prix,BMW Sauber
493,903,9,7,43.0,1:22.706,223.775,Heidfeld,Finished,2006,British Grand Prix,BMW Sauber
494,904,10,8,46.0,1:22.921,223.195,Villeneuve,Finished,2006,British Grand Prix,BMW Sauber
495,1009,10,3,65.0,1:25.801,183.816,Heidfeld,Finished,2006,Hungarian Grand Prix,BMW Sauber
496,1058,3,8,20.0,1:23.294,250.375,Heidfeld,Finished,2006,Italian Grand Prix,BMW Sauber
497,1053,6,3,21.0,1:23.111,250.927,Kubica,Finished,2006,Italian Grand Prix,BMW Sauber
498,1079,8,7,53.0,1:39.164,197.89,Heidfeld,Finished,2006,Chinese Grand Prix,BMW Sauber
499,1102,9,8,31.0,1:34.525,221.16,Heidfeld,Finished,2006,Japanese Grand Prix,BMW Sauber
500,1103,12,9,39.0,1:33.509,223.563,Kubica,Finished,2006,Japanese Grand Prix,BMW Sauber
501,7563,9,10,48.0,1:28.283,216.245,Heidfeld,Finished,2009,Australian Grand Prix,BMW Sauber
502,7640,13,7,29.0,1:23.878,199.79,Heidfeld,Finished,2009,Spanish Grand Prix,BMW Sauber
503,7723,11,10,42.0,1:34.559,195.991,Heidfeld,Finished,2009,German Grand Prix,BMW Sauber
504,7727,16,14,47.0,1:34.537,196.037,Kubica,Finished,2009,German Grand Prix,BMW Sauber
505,7778,3,5,35.0,1:47.371,234.834,Heidfeld,Finished,2009,Belgian Grand Prix,BMW Sauber
506,7777,5,4,41.0,1:47.664,234.195,Kubica,Finished,2009,Belgian Grand Prix,BMW Sauber
507,7800,15,7,30.0,1:25.488,243.95,Heidfeld,Finished,2009,Italian Grand Prix,BMW Sauber
508,16071,8,5,54.0,1:40.672,198.609,Heidfeld,Finished,2009,Abu Dhabi Grand Prix,BMW Sauber
509,16076,7,10,54.0,1:40.924,198.113,Kubica,Finished,2009,Abu Dhabi Grand Prix,BMW Sauber
510,820,12,12,53.0,1:25.438,208.951,Villeneuve,Finished,2006,San Marino Grand Prix,BMW Sauber
511,838,9,8,38.0,1:34.037,197.079,Villeneuve,Finished,2006,European Grand Prix,BMW Sauber
512,771,10,7,43.0,1:36.002,207.858,Villeneuve,Finished,2006,Malaysian Grand Prix,BMW Sauber
513,1125,9,9,25.0,1:14.117,209.296,Kubica,Finished,2006,Brazilian Grand Prix,BMW Sauber
514,3,7,3,41.0,1:28.090,216.719,Rosberg,Finished,2008,Australian Grand Prix,Williams
515,73,12,7,48.0,1:23.549,200.576,Nakajima,Finished,2008,Spanish Grand Prix,Williams
516,96,11,8,55.0,1:27.795,218.882,Rosberg,Finished,2008,Turkish Grand Prix,Williams
517,115,13,7,75.0,1:19.910,150.469,Nakajima,Finished,2008,Monaco Grand Prix,Williams
